class,text_file_name,author,word_count,ttr,hapax_ratio,zipf_alpha,zipf_mape,avg_parse_depth,adj_noun_ratio,noun_verb_ratio,adverb_verb_ratio,em_dash_freq,semicolon_freq,colon_freq,exclamation_freq,double_quote_freq,flesch_kincaid_grade
Class 1: Human-written,"056_Life-on-the-Mississippi,-Part-10._01.txt",Mark Twain,108,,0.8470588235294118,,,6.666666666666667,0.4090909090909091,1.8333333333333333,0.6666666666666666,0.0,1.5197568389057752,0.0,0.0,0.0,18.288571428571426
Class 1: Human-written,"099_Sketches-New-and-Old,-Part-7._10.txt",Mark Twain,113,,0.8051948051948052,2.5968138418070272,8.058234937376792,8.25,0.45161290322580644,2.3846153846153846,0.38461538461538464,0.0,1.455604075691412,0.0,0.0,0.0,12.398238532110096
Class 1: Human-written,047_Following-the-Equator:-A-Journey-Around-the-World.-Part-4_16.txt,Mark Twain,122,,0.7341772151898734,3.4332603332522456,26.776082259511053,7.0,0.2962962962962963,1.4210526315789473,0.3157894736842105,0.0,1.567398119122257,0.0,0.0,0.0,12.347717391304347
Class 1: Human-written,100_Sketches-New-and-Old_07.txt,Mark Twain,125,,0.7790697674418605,2.473503475293396,28.538710025301896,6.375,0.17391304347826086,1.4375,0.5625,0.0,0.0,0.0,0.0,0.0,6.847738095238096
Class 1: Human-written,146_The-Prince-and-the-Pauper_09.txt,Mark Twain,108,,0.8333333333333334,2.267997589680248,7.430192080994562,9.5,0.45,1.4285714285714286,0.35714285714285715,0.0,3.1496062992125986,0.0,1.5748031496062993,0.0,21.368846153846153
Class 1: Human-written,"145_The-Prince-and-the-Pauper,-Part-9._19.txt",Mark Twain,186,,0.7428571428571429,2.4073206082400054,15.08719172486247,6.6,0.2647058823529412,1.7,0.4,0.0,2.0242914979757085,0.0,1.0121457489878543,0.0,9.915934065934067
Class 1: Human-written,"003_A-Connecticut-Yankee-in-King-Arthur's-Court,-Part-2._12.txt",Mark Twain,118,,0.7,2.9072225929976696,10.81650474187962,6.0,0.42857142857142855,1.3125,0.5625,0.0,6.688963210702341,0.0,1.6722408026755853,3.3444816053511706,10.904090909090911
Class 1: Human-written,148_The-Tragedy-of-Pudd'nhead-Wilson_18.txt,Mark Twain,151,,0.79,3.027226844577233,22.185409765687478,7.0,0.5172413793103449,1.6111111111111112,0.3888888888888889,0.0,1.1848341232227488,0.0,0.0,0.0,15.98611111111111
Class 1: Human-written,"018_Adventures-of-Huckleberry-Finn,-Chapters-21-to-25_12.txt",Mark Twain,133,,0.7701149425287356,2.6525882666660077,11.798048668777033,9.5,0.19230769230769232,2.0,0.38461538461538464,0.0,3.10077519379845,0.0,0.0,0.0,23.751250000000002
Class 1: Human-written,146_The-Prince-and-the-Pauper_02.txt,Mark Twain,151,,0.7766990291262136,2.6009962280094303,20.219753249501558,5.0,0.5925925925925926,1.4210526315789473,0.3684210526315789,0.0,2.4390243902439024,0.0,4.878048780487805,0.0,8.708744007670184
Class 1: Human-written,130_The-Innocents-Abroad-—-Volume-04_07.txt,Mark Twain,110,,0.7397260273972602,,,4.857142857142857,0.5384615384615384,1.0833333333333333,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,8.454920634920637
Class 1: Human-written,"095_Sketches-New-and-Old,-Part-3._02.txt",Mark Twain,154,,0.6162790697674418,2.8176374448646935,41.12461964111624,6.222222222222222,0.4375,0.6956521739130435,0.34782608695652173,0.0,1.3568521031207599,0.0,0.0,0.0,4.777473684210527
Class 1: Human-written,"003_A-Connecticut-Yankee-in-King-Arthur's-Court,-Part-2._10.txt",Mark Twain,147,,0.7126436781609196,2.6130247993520364,23.01080738808013,7.333333333333333,0.3333333333333333,1.736842105263158,0.42105263157894735,0.0,3.90625,2.6041666666666665,0.0,0.0,18.430769230769233
Class 1: Human-written,071_Mark-Twain's-Letters-—-Complete_15.txt,Mark Twain,173,,0.7844827586206896,2.3916969671158634,19.85510266610473,6.285714285714286,0.3870967741935484,1.2916666666666667,0.125,0.0,0.0,0.0,0.0,0.0,11.151708579881657
Class 1: Human-written,047_Following-the-Equator:-A-Journey-Around-the-World.-Part-4_09.txt,Mark Twain,105,,0.6440677966101694,3.4459118598480534,30.32535560132293,7.0,0.42857142857142855,1.75,0.0,0.0,3.484320557491289,0.0,0.0,0.0,12.170686274509805
Class 1: Human-written,"037_Eve's-Diary,-Complete_07.txt",Mark Twain,129,,0.7738095238095238,2.8036806922164743,28.479656649118223,8.0,0.391304347826087,1.3529411764705883,0.11764705882352941,0.0,3.0303030303030303,0.0,0.0,0.0,16.89793650793651
Class 1: Human-written,100_Sketches-New-and-Old_10.txt,Mark Twain,129,,0.6875,,,6.833333333333333,0.08333333333333333,1.2,0.35,0.0,1.3831258644536653,0.0,0.0,0.0,9.999000000000002
Class 1: Human-written,100_Sketches-New-and-Old_19.txt,Mark Twain,152,,0.7052631578947368,2.444515874795309,17.84797976532409,8.0,0.26666666666666666,1.5789473684210527,0.5263157894736842,0.0,2.6109660574412534,0.0,0.0,0.0,13.033017241379312
Class 1: Human-written,"006_A-Connecticut-Yankee-in-King-Arthur's-Court,-Part-5._10.txt",Mark Twain,134,,0.6904761904761905,3.233641570206189,9.091118540844727,7.333333333333333,0.29411764705882354,0.8947368421052632,0.47368421052631576,0.0,5.738880918220947,0.0,0.0,0.0,19.000751879699255
Class 1: Human-written,100_Sketches-New-and-Old_17.txt,Mark Twain,192,,0.6470588235294118,3.2243909140022615,11.652677834515144,7.0,0.5151515151515151,1.434782608695652,0.5217391304347826,0.0,4.9603174603174605,0.0,0.0,0.0,9.329255319148938
Class 1: Human-written,"088_Roughing-It,-Part-5._05.txt",Mark Twain,145,,0.7441860465116279,2.6048525231839212,30.23806664357822,5.090909090909091,0.15151515151515152,2.2,0.2,0.0,0.0,1.3280212483399734,0.0,0.0,4.8891418439716325
Class 1: Human-written,132_The-Innocents-Abroad-—-Volume-06_06.txt,Mark Twain,156,,0.8172043010752689,2.221367425373341,15.211867761191197,11.0,0.5,1.75,0.3125,0.0,2.3255813953488373,0.0,1.1627906976744187,2.3255813953488373,20.472631578947368
Class 1: Human-written,130_The-Innocents-Abroad-—-Volume-04_18.txt,Mark Twain,144,,0.7788461538461539,2.4155723074858524,25.79500917644647,5.222222222222222,0.59375,2.4615384615384617,0.8461538461538461,0.0,1.0384215991692627,0.0,0.0,3.115264797507788,8.921496598639457
Class 1: Human-written,"099_Sketches-New-and-Old,-Part-7._04.txt",Mark Twain,179,,0.7289719626168224,3.1308941407671007,16.70199086857758,8.666666666666666,0.6086956521739131,0.7931034482758621,0.2413793103448276,0.0,5.324813631522897,0.0,0.0,0.0,23.17977272727273
Class 1: Human-written,"095_Sketches-New-and-Old,-Part-3._15.txt",Mark Twain,132,,0.8369565217391305,2.5206580833749896,13.659106548199684,15.0,0.43333333333333335,2.5,0.5,0.0,5.082592121982211,0.0,0.0,0.0,52.7008
Class 1: Human-written,148_The-Tragedy-of-Pudd'nhead-Wilson_13.txt,Mark Twain,198,,0.7846153846153846,2.5045784494990757,9.343754904673736,7.125,0.5294117647058824,1.4166666666666667,0.9166666666666666,0.0,0.8680555555555556,0.0,0.0,0.0,11.248289473684213
Class 1: Human-written,"018_Adventures-of-Huckleberry-Finn,-Chapters-21-to-25_05.txt",Mark Twain,137,,0.7888888888888889,2.645830041921732,27.262591369518958,6.0,0.5882352941176471,0.7727272727272727,0.2727272727272727,0.0,1.466275659824047,0.0,0.0,0.0,8.393888888888892
Class 1: Human-written,"003_A-Connecticut-Yankee-in-King-Arthur's-Court,-Part-2._08.txt",Mark Twain,152,,0.7551020408163265,2.8015606627511334,6.461364523755075,6.666666666666667,0.3333333333333333,1.3333333333333333,0.7222222222222222,0.0,5.063291139240507,0.0,0.0,0.0,18.84236842105263
Class 1: Human-written,"095_Sketches-New-and-Old,-Part-3._08.txt",Mark Twain,134,,0.797752808988764,2.94505950259118,41.57931597796527,5.555555555555555,0.6470588235294118,0.8095238095238095,0.3333333333333333,0.0,0.0,1.408450704225352,2.816901408450704,1.408450704225352,6.120254452926208
Class 1: Human-written,"096_Sketches-New-and-Old,-Part-4._10.txt",Mark Twain,143,,0.8061224489795918,2.7357421331886567,29.642943965616297,6.833333333333333,0.75,0.7692307692307693,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,11.316843971631204
Class 1: Human-written,"006_A-Connecticut-Yankee-in-King-Arthur's-Court,-Part-5._09.txt",Mark Twain,122,,0.8271604938271605,2.2481890381440346,15.011239775076529,5.833333333333333,0.2413793103448276,2.0714285714285716,0.2857142857142857,0.0,0.0,1.4749262536873156,0.0,0.0,10.078459016393442
Class 1: Human-written,"003_A-Connecticut-Yankee-in-King-Arthur's-Court,-Part-2._07.txt",Mark Twain,141,,0.87,2.082394955170855,12.129776560209393,5.857142857142857,0.26666666666666666,1.3636363636363635,0.5454545454545454,0.0,1.3192612137203166,1.3192612137203166,0.0,0.0,8.166423505572443
Class 1: Human-written,"096_Sketches-New-and-Old,-Part-4._18.txt",Mark Twain,113,,0.8125,,,8.0,0.5789473684210527,1.1875,0.4375,0.0,0.0,1.5748031496062993,0.0,0.0,16.225663716814157
Class 1: Human-written,"096_Sketches-New-and-Old,-Part-4._08.txt",Mark Twain,103,,0.868421052631579,2.5013273641087372,31.26940194162668,7.666666666666667,0.6086956521739131,2.3,0.4,0.0,3.3222591362126246,0.0,0.0,0.0,15.064752475247523
Class 1: Human-written,071_Mark-Twain's-Letters-—-Complete_04.txt,Mark Twain,128,,0.7888888888888889,2.811461910151193,9.982264527533598,6.333333333333333,0.4090909090909091,1.5714285714285714,0.5714285714285714,0.0,2.5157232704402515,0.0,0.0,0.0,11.7926
Class 1: Human-written,041_Extract-from-Captain-Stormfield's-Visit-to-Heaven_12.txt,Mark Twain,115,,0.6567164179104478,2.9824109816064093,14.372706362862028,4.857142857142857,0.375,0.8421052631578947,0.5789473684210527,3.6496350364963503,0.0,1.8248175182481752,0.0,0.0,5.1812087912087925
Class 1: Human-written,130_The-Innocents-Abroad-—-Volume-04_02.txt,Mark Twain,181,,0.7966101694915254,2.645708567926432,26.695706833925264,5.769230769230769,0.20588235294117646,1.2592592592592593,0.2962962962962963,0.0,0.0,1.0070493454179255,0.0,2.014098690835851,5.708000000000002
Class 1: Human-written,100_Sketches-New-and-Old_18.txt,Mark Twain,107,,0.7647058823529411,3.008689973135765,34.31585299078222,8.666666666666666,0.09523809523809523,1.5,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,10.775188679245286
Class 1: Human-written,146_The-Prince-and-the-Pauper_01.txt,Mark Twain,195,,0.8359375,2.3605840519795995,19.585405739920258,7.5,0.2553191489361702,1.6785714285714286,0.35714285714285715,0.0,1.7921146953405018,0.0,0.0,0.0,10.738814102564103
Class 1: Human-written,"140_The-Prince-and-the-Pauper,-Part-4._17.txt",Mark Twain,182,,0.7565217391304347,2.6442324848520293,11.634831040293383,6.714285714285714,0.6363636363636364,1.0476190476190477,0.47619047619047616,0.0,2.192982456140351,1.0964912280701755,3.2894736842105265,6.578947368421053,7.121893939393942
Class 1: Human-written,"006_A-Connecticut-Yankee-in-King-Arthur's-Court,-Part-5._13.txt",Mark Twain,133,,0.8222222222222222,2.4617117619452307,31.940247985811848,5.333333333333333,0.782608695652174,1.4375,0.625,0.0,1.455604075691412,0.0,1.455604075691412,0.0,4.879999999999999
Class 1: Human-written,"037_Eve's-Diary,-Complete_15.txt",Mark Twain,160,,0.8165137614678899,2.7191002077821658,22.44252425883945,5.333333333333333,0.6,2.142857142857143,1.1428571428571428,0.0,2.2148394241417497,0.0,0.0,0.0,8.209831223628694
Class 1: Human-written,"086_Roughing-It,-Part-3._13.txt",Mark Twain,148,,0.875,2.6548572247934077,36.392353326696735,5.75,0.4642857142857143,1.4,0.6,0.0,1.2019230769230769,0.0,2.4038461538461537,0.0,8.474444444444444
Class 1: Human-written,128_The-Innocents-Abroad-—-Volume-02_11.txt,Mark Twain,197,,0.8384615384615385,2.36592390074967,28.09739925471658,6.4,0.35294117647058826,1.7,0.13333333333333333,0.0,1.7436791630340018,0.0,0.8718395815170009,0.0,7.975417439703154
Class 1: Human-written,041_Extract-from-Captain-Stormfield's-Visit-to-Heaven_06.txt,Mark Twain,127,,0.782051282051282,2.3095800249592613,23.078420996983354,7.0,0.3181818181818182,2.0,1.0,0.0,9.615384615384615,0.0,0.0,0.0,17.840800000000005
Class 1: Human-written,"088_Roughing-It,-Part-5._02.txt",Mark Twain,159,,0.7857142857142857,2.805635928768561,36.26214434488888,5.5,0.1891891891891892,1.4230769230769231,0.23076923076923078,0.0,8.009153318077804,0.0,0.0,0.0,8.656025641025643
Class 1: Human-written,047_Following-the-Equator:-A-Journey-Around-the-World.-Part-4_10.txt,Mark Twain,140,,0.7468354430379747,2.60715758081556,10.824826334417295,8.25,0.18181818181818182,1.4666666666666666,0.4,0.0,1.2239902080783354,0.0,0.0,0.0,16.07804347826087
Class 1: Human-written,"140_The-Prince-and-the-Pauper,-Part-4._10.txt",Mark Twain,131,,0.7528089887640449,2.900527657397646,10.937602077739518,6.333333333333333,0.4166666666666667,1.6,0.5333333333333333,0.0,4.354136429608127,0.0,1.4513788098693758,2.9027576197387517,15.867777777777778
Class 1: Human-written,041_Extract-from-Captain-Stormfield's-Visit-to-Heaven_04.txt,Mark Twain,164,,0.7596153846153846,2.4695301934503946,12.760610453224777,6.428571428571429,0.5217391304347826,0.92,0.6,1.2391573729863692,0.0,0.0,0.0,0.0,8.314675324675324
Class 1: Human-written,071_Mark-Twain's-Letters-—-Complete_18.txt,Mark Twain,101,,0.8260869565217391,2.8282805428025104,19.57372429620438,6.6,0.09523809523809523,2.625,1.0,0.0,0.0,0.0,0.0,0.0,8.994930693069307
Class 1: Human-written,"086_Roughing-It,-Part-3._14.txt",Mark Twain,113,,0.8148148148148148,,,5.833333333333333,0.3448275862068966,2.4166666666666665,0.25,0.0,4.716981132075472,0.0,0.0,0.0,8.458457943925236
Class 1: Human-written,"086_Roughing-It,-Part-3._16.txt",Mark Twain,174,,0.7876106194690266,2.352946844242343,15.362854126751369,7.4,0.35555555555555557,3.0,0.5333333333333333,0.0,1.0141987829614605,0.0,1.0141987829614605,2.028397565922921,12.53833333333333
Class 1: Human-written,148_The-Tragedy-of-Pudd'nhead-Wilson_16.txt,Mark Twain,107,,0.8051948051948052,2.6509810334618518,13.673049837788085,9.333333333333334,0.36363636363636365,1.5714285714285714,0.14285714285714285,0.0,1.663893510815308,0.0,0.0,3.327787021630616,11.665754716981134
Class 1: Human-written,148_The-Tragedy-of-Pudd'nhead-Wilson_04.txt,Mark Twain,131,,0.8556701030927835,2.3232705206799578,12.371400729407789,6.833333333333333,0.42857142857142855,1.6470588235294117,0.29411764705882354,0.0,1.303780964797914,0.0,0.0,0.0,10.106153846153848
Class 1: Human-written,128_The-Innocents-Abroad-—-Volume-02_14.txt,Mark Twain,152,,0.8080808080808081,2.4247090410134535,8.607355739758209,8.666666666666666,0.23529411764705882,1.5454545454545454,0.4090909090909091,0.0,4.756242568370987,0.0,0.0,0.0,20.508666666666674
Class 1: Human-written,"037_Eve's-Diary,-Complete_03.txt",Mark Twain,172,,0.6458333333333334,3.15989258078192,20.609921719117242,6.375,0.37037037037037035,1.2857142857142858,0.3333333333333333,0.0,1.2515644555694618,0.0,0.0,0.0,7.451116863905323
Class 1: Human-written,050_Following-the-Equator:-A-Journey-Around-the-World.-Part-7_19.txt,Mark Twain,100,,0.7878787878787878,3.0284321354708976,18.05102146652187,5.75,0.3333333333333333,1.8461538461538463,0.23076923076923078,0.0,4.942339373970346,0.0,0.0,0.0,11.624000000000002
Class 1: Human-written,112_The-Adventures-of-Tom-Sawyer_03.txt,Mark Twain,108,,0.8271604938271605,2.167772850325213,8.07907795834784,5.0,0.4375,1.0,0.5,0.0,0.0,0.0,0.0,0.0,7.277500000000003
Class 1: Human-written,071_Mark-Twain's-Letters-—-Complete_19.txt,Mark Twain,107,,0.7671232876712328,,,7.0,0.7222222222222222,1.5,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,15.192897196261683
Class 1: Human-written,148_The-Tragedy-of-Pudd'nhead-Wilson_08.txt,Mark Twain,115,,0.8390804597701149,2.1034650779110176,28.135355120989825,4.368421052631579,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,3.181261107313741
Class 1: Human-written,100_Sketches-New-and-Old_20.txt,Mark Twain,159,,0.7572815533980582,3.025740210111461,14.85718316328319,12.0,0.43478260869565216,1.7692307692307692,1.0,0.0,1.1890606420927468,1.1890606420927468,0.0,0.0,10.271941391941393
Class 1: Human-written,"086_Roughing-It,-Part-3._10.txt",Mark Twain,135,,0.7380952380952381,2.6658150284530207,6.153057855463903,7.75,0.13333333333333333,2.142857142857143,0.07142857142857142,0.0,0.0,0.0,1.3020833333333333,2.6041666666666665,12.823419847328243
Class 1: Human-written,"140_The-Prince-and-the-Pauper,-Part-4._13.txt",Mark Twain,165,,0.8130841121495327,2.337504517609564,11.191508939796245,6.5,0.3235294117647059,2.4285714285714284,0.5,0.0,2.197802197802198,0.0,0.0,0.0,10.167874564459932
Class 1: Human-written,"018_Adventures-of-Huckleberry-Finn,-Chapters-21-to-25_15.txt",Mark Twain,180,,0.7281553398058253,2.391739784097134,10.956688790939653,7.0,0.30303030303030304,1.32,0.32,0.0,3.4965034965034967,1.1655011655011656,0.0,0.0,12.095767441860463
Class 1: Human-written,"144_The-Prince-and-the-Pauper,-Part-8._02.txt",Mark Twain,107,,0.8513513513513513,2.4841356617774677,20.88683586793297,6.6,0.25,1.1111111111111112,0.3333333333333333,0.0,1.733102253032929,0.0,0.0,0.0,7.928943396226419
Class 1: Human-written,"056_Life-on-the-Mississippi,-Part-10._10.txt",Mark Twain,123,,0.8170731707317073,2.396061042245427,28.85959075589583,8.0,0.25,2.8,0.9,0.0,1.3513513513513513,1.3513513513513513,0.0,0.0,27.006382113821136
Class 1: Human-written,"086_Roughing-It,-Part-3._06.txt",Mark Twain,128,,0.8131868131868132,2.372517174775779,7.621370929923539,8.0,0.2903225806451613,1.8235294117647058,0.8235294117647058,0.0,0.0,0.0,2.6881720430107525,0.0,18.35688524590164
Class 1: Human-written,"088_Roughing-It,-Part-5._12.txt",Mark Twain,102,,0.8,2.8795475072280183,27.470497590531473,4.75,0.3684210526315789,1.0555555555555556,0.05555555555555555,0.0,3.6363636363636362,1.8181818181818181,0.0,0.0,7.120392156862746
Class 1: Human-written,"088_Roughing-It,-Part-5._08.txt",Mark Twain,132,,0.797752808988764,2.687188981942766,3.68055670346127,8.5,0.47619047619047616,1.6153846153846154,1.0,0.0,2.9940119760479043,0.0,0.0,2.9940119760479043,18.011538461538468
Class 1: Human-written,"018_Adventures-of-Huckleberry-Finn,-Chapters-21-to-25_06.txt",Mark Twain,114,,0.7571428571428571,2.6369764538533893,7.704669857462673,7.0,0.15,0.9523809523809523,0.3333333333333333,0.0,3.4364261168384878,0.0,0.0,0.0,14.0418018018018
Class 1: Human-written,"096_Sketches-New-and-Old,-Part-4._06.txt",Mark Twain,122,,0.8117647058823529,3.0021025189322703,21.827898058872506,5.428571428571429,0.28,1.4705882352941178,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,7.004705882352944
Class 1: Human-written,050_Following-the-Equator:-A-Journey-Around-the-World.-Part-7_08.txt,Mark Twain,150,,0.7422680412371134,2.7560779150616854,18.452363821575897,5.75,0.375,1.7142857142857142,0.35714285714285715,0.0,1.1337868480725624,1.1337868480725624,0.0,2.2675736961451247,9.544956896551728
Class 1: Human-written,148_The-Tragedy-of-Pudd'nhead-Wilson_17.txt,Mark Twain,115,,0.7692307692307693,3.0275406755546657,18.210417404166336,5.0,0.5555555555555556,0.391304347826087,0.5652173913043478,0.0,1.6181229773462784,1.6181229773462784,0.0,0.0,8.055403726708075
Class 1: Human-written,"095_Sketches-New-and-Old,-Part-3._20.txt",Mark Twain,132,,0.7926829268292683,3.0512478546521,40.24978072147332,6.0,0.2916666666666667,1.2,0.35,0.0,1.2658227848101267,1.2658227848101267,0.0,0.0,8.634393939393942
Class 1: Human-written,041_Extract-from-Captain-Stormfield's-Visit-to-Heaven_18.txt,Mark Twain,147,,0.7088607594936709,2.5033119249241125,32.356166457471204,5.5,0.5714285714285714,0.9545454545454546,0.045454545454545456,5.633802816901408,2.816901408450704,0.0,1.408450704225352,0.0,5.963529411764707
Class 1: Human-written,112_The-Adventures-of-Tom-Sawyer_02.txt,Mark Twain,158,,0.8558558558558559,2.7025427693554627,12.751507027684447,5.333333333333333,0.6153846153846154,1.1304347826086956,0.43478260869565216,0.0,2.3228803716608595,1.1614401858304297,0.0,0.0,7.6488306451612935
Class 1: Human-written,128_The-Innocents-Abroad-—-Volume-02_04.txt,Mark Twain,189,,0.8333333333333334,2.727199097627384,26.186456914701893,7.571428571428571,0.45454545454545453,2.933333333333333,0.2,0.0,0.0,0.0,0.0,0.0,12.409416282642088
Class 1: Human-written,"096_Sketches-New-and-Old,-Part-4._13.txt",Mark Twain,111,,0.8170731707317073,,,7.0,0.5,0.8235294117647058,0.23529411764705882,0.0,1.6778523489932886,0.0,0.0,0.0,8.599587155963306
Class 1: Human-written,050_Following-the-Equator:-A-Journey-Around-the-World.-Part-7_16.txt,Mark Twain,106,,0.734375,2.3972920938509983,15.470380809588347,6.166666666666667,0.34615384615384615,8.666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,9.170213592233015
Class 1: Human-written,"056_Life-on-the-Mississippi,-Part-10._07.txt",Mark Twain,113,,0.7439024390243902,,,8.0,0.21428571428571427,2.3333333333333335,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,10.643259259259263
Class 1: Human-written,128_The-Innocents-Abroad-—-Volume-02_02.txt,Mark Twain,147,,0.7204301075268817,3.1700779387696443,22.78122145939787,8.333333333333334,0.28125,1.28,0.2,0.0,0.0,0.0,0.0,11.87648456057007,11.551944444444445
Class 1: Human-written,132_The-Innocents-Abroad-—-Volume-06_17.txt,Mark Twain,123,,0.8111111111111111,2.7455332338620444,15.819788444006447,6.571428571428571,0.7619047619047619,1.5,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,9.100585480093681
Class 1: Human-written,"145_The-Prince-and-the-Pauper,-Part-9._15.txt",Mark Twain,133,,0.7362637362637363,3.0909066233041713,10.203495830415129,9.25,0.16666666666666666,1.2,0.4,0.0,1.3793103448275863,0.0,0.0,0.0,17.64511627906977
Class 1: Human-written,047_Following-the-Equator:-A-Journey-Around-the-World.-Part-4_03.txt,Mark Twain,125,,0.8865979381443299,,,7.0,0.5,2.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,14.736425619834716
Class 1: Human-written,"099_Sketches-New-and-Old,-Part-7._20.txt",Mark Twain,138,,0.7558139534883721,2.6136744720222005,36.44429588634067,6.833333333333333,0.23076923076923078,1.4444444444444444,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,7.994883093525182
Class 1: Human-written,"003_A-Connecticut-Yankee-in-King-Arthur's-Court,-Part-2._04.txt",Mark Twain,155,,0.7171717171717171,2.791298099743543,13.025918194985298,7.333333333333333,0.3870967741935484,2.066666666666667,0.8666666666666667,0.0,3.5842293906810037,1.1947431302270013,0.0,0.0,20.951351351351352
Class 1: Human-written,"056_Life-on-the-Mississippi,-Part-10._17.txt",Mark Twain,146,,0.7294117647058823,2.5683201923106265,21.73534101215178,5.625,0.65,1.6666666666666667,0.9166666666666666,0.0,2.5380710659898478,0.0,0.0,0.0,7.080952380952382
Class 1: Human-written,"088_Roughing-It,-Part-5._11.txt",Mark Twain,199,,0.7457627118644068,2.8355839252724087,15.087090733124157,8.0,0.23809523809523808,1.4,0.3,0.0,0.0,0.0,0.0,0.0,21.031730769230766
Class 1: Human-written,"145_The-Prince-and-the-Pauper,-Part-9._13.txt",Mark Twain,105,,0.7837837837837838,,,6.666666666666667,0.6875,2.2857142857142856,1.0,0.0,1.6420361247947455,0.0,1.6420361247947455,0.0,13.096176470588237
Class 1: Human-written,130_The-Innocents-Abroad-—-Volume-04_19.txt,Mark Twain,111,,0.8243243243243243,,,7.5,0.3333333333333333,1.3125,0.3125,0.0,3.766478342749529,0.0,0.0,3.766478342749529,19.885660377358494
Class 1: Human-written,041_Extract-from-Captain-Stormfield's-Visit-to-Heaven_02.txt,Mark Twain,125,,0.7906976744186046,2.75634436782249,28.62471380265526,7.142857142857143,0.5,1.411764705882353,0.23529411764705882,1.4836795252225519,0.0,0.0,0.0,0.0,7.843208430913354
Class 1: Human-written,041_Extract-from-Captain-Stormfield's-Visit-to-Heaven_10.txt,Mark Twain,170,,0.8288288288288288,2.3904816828329123,17.881254112051362,6.6,0.375,0.8275862068965517,0.2413793103448276,1.1037527593818985,2.207505518763797,0.0,0.0,0.0,13.280891566265062
Class 1: Human-written,128_The-Innocents-Abroad-—-Volume-02_07.txt,Mark Twain,110,,0.7432432432432432,3.1181806275277957,16.75380786071733,8.5,0.13043478260869565,1.7692307692307692,0.5384615384615384,0.0,0.0,1.7699115044247788,5.3097345132743365,7.079646017699115,8.967214953271029
Class 1: Human-written,132_The-Innocents-Abroad-—-Volume-06_07.txt,Mark Twain,124,,0.7738095238095238,,,7.6,0.4583333333333333,1.6,0.4666666666666667,0.0,1.5151515151515151,0.0,0.0,0.0,10.217008130081304
Class 1: Human-written,041_Extract-from-Captain-Stormfield's-Visit-to-Heaven_20.txt,Mark Twain,154,,0.7340425531914894,2.500229217751055,17.096606002934664,7.4,0.28,1.0416666666666667,0.3333333333333333,0.0,1.2165450121654502,0.0,0.0,0.0,12.053168831168833
Class 1: Human-written,"037_Eve's-Diary,-Complete_17.txt",Mark Twain,127,,0.6533333333333333,3.230017464211273,11.554235048502278,5.666666666666667,0.5384615384615384,0.65,0.75,0.0,4.615384615384616,0.0,0.0,0.0,8.8662
Class 1: Human-written,047_Following-the-Equator:-A-Journey-Around-the-World.-Part-4_20.txt,Mark Twain,120,,0.7777777777777778,2.770730934385331,5.456717498055647,6.4,0.5,0.8888888888888888,0.3888888888888889,0.0,7.587253414264037,0.0,0.0,0.0,9.5575462184874
Class 1: Human-written,"099_Sketches-New-and-Old,-Part-7._06.txt",Mark Twain,184,,0.7894736842105263,2.7175688472013704,30.117295793306344,5.818181818181818,0.40625,1.391304347826087,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,8.179056135121712
Class 1: Human-written,047_Following-the-Equator:-A-Journey-Around-the-World.-Part-4_15.txt,Mark Twain,153,,0.7938144329896907,2.39134560074549,23.972009190396864,5.625,0.20512820512820512,2.4375,0.5625,0.0,3.51288056206089,0.0,0.0,2.34192037470726,10.567483221476511
Class 1: Human-written,"056_Life-on-the-Mississippi,-Part-10._08.txt",Mark Twain,106,,0.8026315789473685,,,8.666666666666666,0.42857142857142855,1.0,0.2857142857142857,0.0,3.663003663003663,0.0,0.0,0.0,14.041538461538462
Class 1: Human-written,071_Mark-Twain's-Letters-—-Complete_14.txt,Mark Twain,107,,0.765625,2.714277633376577,17.455289445768027,6.25,0.21428571428571427,0.875,0.4375,0.0,0.0,0.0,0.0,0.0,9.21669811320755
Class 1: Human-written,148_The-Tragedy-of-Pudd'nhead-Wilson_06.txt,Mark Twain,119,,0.8352941176470589,2.392152782689408,22.140374837193878,6.4,0.5238095238095238,1.4,0.6666666666666666,0.0,0.0,1.5337423312883436,0.0,0.0,9.214000000000002
Class 1: Human-written,"003_A-Connecticut-Yankee-in-King-Arthur's-Court,-Part-2._19.txt",Mark Twain,109,,0.7945205479452054,2.824421884463572,19.2468566055784,7.0,0.3888888888888889,2.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,10.882642201834866
